pid,week,date,missing,dropout,Entertainment,Social,Information & Reading,Games,Productivity & Finance,Travel,Other,Creativity,Education,Health & Fitness,Shopping & Food,Utilities,totalScreentime,platform
1200,7,2024-06-12,FALSE,FALSE,0.8753621104636934,0,2.7560639655442287,0,0,2.81809363239231,0,2.5719795693871776,1.2572378173512007,3.2989746341348645,0,0,13.577711729273474,iOS
1200,8,2024-06-19,FALSE,FALSE,2.2941657452538733,0.9066385819912569,0,0,4.894228716345092,0,3.7380305385338692,2.703631392153059,0,0,0,0.26382319136607685,14.800518165643227,iOS
1200,9,2024-06-26,FALSE,FALSE,0,2.148692756320887,3.5980500766185934,1.4483762346523958,0,0,2.6186561646997513,1.1409909680803405,0,0,3.1147891826249063,3.8322282252487563,17.90178360824563,iOS
1200,10,2024-07-03,FALSE,FALSE,5.377293406949122,3.653076936986984,2.774196502424641,2.742539094288291,0,0,0,2.212784620904087,0,1.5471824656831654,0,0,18.30707302723629,iOS
1200,11,2024-07-10,FALSE,FALSE,0.975641092986725,3.667301033718762,0,0,0,0,0,0,0,2.6863947019232004,0,0.8877261247911019,8.21706295341979,iOS
1200,12,2024-07-17,FALSE,FALSE,3.8961627802455654,2.061073196112228,1.4696365888956238,0,4.566640027728488,0,0.722670758478964,4.269089289372729,2.847237754111365,0,0,4.595519655892359,24.42803005083732,iOS
1202,1,2024-05-01,FALSE,FALSE,5.6573318483347155,0,0,1.3055827631732175,2.2368741947903423,3.079741563252747,4.812218460386247,0.9340774701109589,0,0,0,0.08733683422818216,18.113163134276412,iOS
1202,2,2024-05-08,FALSE,FALSE,1.8213492620294558,0,0,1.865666581864064,2.469629952919556,0.3062914186999096,0,5.897286262737455,0.7488674829845339,0,2.1654166287219643,2.060372598814713,17.33488018877165,iOS
1202,3,2024-05-15,FALSE,FALSE,6.791522739681416,2.422192508633363,2.2958629703608784,0,3.374527293119105,1.835024794178572,3.5995968849259095,0,0,2.602818846144849,0,0,22.92154603704409,iOS
1202,4,2024-05-22,FALSE,FALSE,4.708754779507594,2.7159915508162653,0,0,4.563467522288722,6.133758816046623,0,3.3470811848019704,5.0900999053754825,4.220691006443668,3.2048558391270916,3.3379353575784747,37.322635961985895,iOS
1202,5,2024-05-29,FALSE,FALSE,1.826804526337001,0,1.8871673076270215,1.3495667367691164,0,0,3.573722628479574,0,0,0,0,3.0939679631995904,11.731229162412303,iOS
1202,6,2024-06-05,FALSE,FALSE,1.3310122007454097,0,0,0.8924239014753043,0,3.2483143177757916,0,5.604845850380886,1.4072169638180467,0,0,0,12.483813234195438,iOS
1202,7,2024-06-12,FALSE,FALSE,0,0,5.323005018463325,0,8.504735206948467,0,0,0,1.4833755727976774,4.882911963965178,1.3233104636872774,1.9951345479773253,23.512472773839253,iOS
1202,8,2024-06-19,FALSE,FALSE,2.7892513921997835,0,0,0,7.479078303524701,0,0,1.3626948914491628,3.913402982897912,0,2.130182612515119,2.1528678506057486,19.827478033192424,iOS
1202,9,2024-06-26,FALSE,FALSE,0,0,1.0653071144072546,3.401738478109909,0,0,0,0,1.341965083747635,4.0489155932114205,3.2687672831108037,2.8154565325698315,15.942150085156852,iOS
1202,10,2024-07-03,FALSE,FALSE,0,6.597304200742158,0,0,0,0,4.520084393566295,0,1.6889656214802733,0,7.118075402652018,3.055299860265147,22.97972947870589,iOS
1202,11,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1202,12,2024-07-17,FALSE,FALSE,0,0,0,0,0,0,1.3176855451871183,3.104017699275419,1.2547972556201086,1.7575883667144954,0,1.9476013030442632,9.381690169841406,iOS
1203,1,2024-05-01,FALSE,FALSE,0,0,2.4087721135230433,0,1.7173760189411857,3.9980085311388214,5.1155435869166945,0,4.784106782445614,0,0,5.0034398287653055,23.027246861730664,iOS
1203,2,2024-05-08,FALSE,FALSE,0,2.7564845673016047,0,8.147010615906126,3.3169172132138476,0.5180690862862839,0,0,2.9637360911883763,1.735512601094928,0,0,19.437730174991167,iOS
1203,3,2024-05-15,FALSE,FALSE,0,0,2.547886189550671,0,0,3.610586279076796,0,2.235119109600392,7.627287463022106,5.079134897663509,6.306830206277747,0,27.406844145191222,iOS
1203,4,2024-05-22,FALSE,FALSE,0,0,6.710895095585907,0,1.8502130959168084,0,3.7121042659308334,1.6059717268036686,0,0,5.11944986529263,0,18.998634049529848,iOS
1203,5,2024-05-29,FALSE,FALSE,0,1.018538350898298,0,4.5687358508432485,1.4492566507067741,0.9316126924969652,0,2.728232489245708,3.2534551641910743,0,0,0,13.949831198382068,iOS
1203,6,2024-06-05,FALSE,FALSE,0,2.508065344375613,4.4995257794765315,2.1322824637835613,4.24824763801918,4.523407395164112,2.082778197464273,3.469965654864936,2.507159097932983,0,3.4733468468161,0,29.44477841789729,iOS
1203,7,2024-06-12,FALSE,FALSE,0.9900219670110126,0,2.0596576956332138,0,1.9670274551377493,3.9078600805568855,1.9984468410557463,0,4.3174169545592695,0.8929440663128573,1.2900758824415377,2.359093217230726,19.782544159939,iOS
1203,8,2024-06-19,FALSE,FALSE,0,3.1368526827662575,0,0,1.974229505218518,2.2510370388430285,3.4677598048901825,1.285840535107386,1.9940977357438059,2.4034754630429975,2.6071187371606004,0,19.120411502772775,iOS
1203,9,2024-06-26,FALSE,FALSE,0,3.3573160542969456,0,3.021211952258983,0,0,0,1.6544073610611554,3.022699945354985,0,1.3197649120128854,0,12.375400224984954,iOS
1203,10,2024-07-03,FALSE,FALSE,0,0,0,0,0,0,0,0,1.4638915918767472,2.7468465973175973,0,5.454326146447787,9.665064335642132,iOS
1203,11,2024-07-10,FALSE,FALSE,2.069847138013872,3.374684381606192,5.285198561365684,1.1754370756810157,1.578445322328487,0,0,2.8539811003675117,1.9530349125889905,0.9214897320625524,2.0104414313690766,2.25983299504372,23.482392650427105,iOS
1203,12,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1204,1,2024-05-01,FALSE,FALSE,1.2248308896276852,0,1.8314848583214831,2.774550675875094,0,1.781395154096282,1.1934490276521519,2.260726796161337,4.632255548667618,0,2.1852047114328395,3.2984546579984086,21.182352319832898,iOS
1204,2,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1204,3,2024-05-15,FALSE,FALSE,2.4719704785515537,0,0.5600937448827399,6.478981281949297,4.069781692668025,2.3287732236973584,4.679912154988791,2.151280055699691,2.952656272395118,0,4.772315653587249,5.204590499640369,35.67035505806019,iOS
1204,4,2024-05-22,FALSE,FALSE,0,0,3.394453085667468,1.5208051084522909,2.8194736884503007,1.643176295111695,3.787944917377533,4.109504078931439,0,1.9906298316799234,0,2.313810240757504,21.579797246428157,iOS
1204,5,2024-05-29,FALSE,FALSE,4.741717968523248,1.5714652095995023,0,3.2906157948747303,0.7564927600947539,8.71863956773606,1.6727233672270596,0,0,0,0,0.883352480531815,21.63500714858717,iOS
1204,6,2024-06-05,FALSE,FALSE,3.1384827355772438,0,6.475483128546919,0,3.2371746431044404,0,5.788431768864457,2.388112924529214,1.4059545631694346,4.672580106063727,0,0,27.106219869855433,iOS
1204,7,2024-06-12,FALSE,FALSE,3.645452684112522,3.2743210655626718,0,0,0,1.807164812311513,0,4.140949199257395,3.903151277738865,1.8931976754930417,0,0,18.664236714476008,iOS
1204,8,2024-06-19,FALSE,FALSE,5.798571757150253,0,0,0,0,1.9481570153637597,1.2250697926537901,2.2744727943423437,0,0,4.152644551869308,6.073872263136304,21.472788174515756,iOS
1204,9,2024-06-26,FALSE,FALSE,0,0,2.440403522793379,2.499787927001887,0.881409235544459,4.821568620413386,2.1966291716277184,0,3.0349219887300074,0,2.6678298551018522,3.8405379411475735,22.383088262360264,iOS
1204,10,2024-07-03,FALSE,FALSE,0,0,4.254189980120151,4.011462711876565,3.35679991736953,1.694871608496282,1.799301796167678,1.2360636021984797,1.902873958726119,0,2.4534557684427143,0,20.709019343397518,iOS
1204,11,2024-07-10,FALSE,FALSE,0.4845581418744315,0,4.2046093353706295,3.6971473281417513,2.18158503871345,0.9556855267413199,1.9689319683644144,3.5832180190846756,0,0,4.452251088844429,0,21.5279864471351,iOS
1204,12,2024-07-17,FALSE,FALSE,1.131900539799749,3.3090156412154657,3.5515873664955926,2.530775208911293,0,3.52348817711059,0,3.1024806889079652,0,2.4401820235717135,4.768629161958891,0.709776005028705,25.067834812999966,iOS
1206,1,2024-05-01,FALSE,FALSE,1.3268775852513386,1.7083715354525366,0,0,0,2.574707017469715,2.650012036999125,0,3.3401059588865913,4.066715658122865,1.9544471767554599,5.937642297130699,23.55887926606833,iOS
1206,2,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,3,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,4,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,5,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,6,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,7,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,8,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,9,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,10,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,11,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1206,12,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1207,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1207,2,2024-05-08,FALSE,FALSE,0,1.550828892812596,2.2423286911126845,0,0,1.3771420135515497,7.436134767892285,0,2.3615168543757803,0,4.314648088770496,0,19.28259930851539,iOS
1207,3,2024-05-15,FALSE,FALSE,2.7780449724275655,0,0,0,3.066203799816763,0,0,3.179298621795012,0,5.855500471765986,5.71081719395402,2.93408114437601,23.523946204135356,iOS
1207,4,2024-05-22,FALSE,FALSE,4.950257355342804,0,0,0,0,4.271905382433369,3.9855754651998483,0,0,4.966553573482678,4.099428989209452,1.5800596181527529,23.853780383820904,iOS
1207,5,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1207,6,2024-06-05,FALSE,FALSE,5.411460508276458,2.8677686080302016,1.4052641580094252,0,0,2.5193427698754105,0,4.57137715400257,0,2.6252925086036805,2.9235530571265236,0.974189942897551,23.298248706821816,iOS
1207,7,2024-06-12,FALSE,FALSE,0,1.5062331014092563,1.6103477137477424,2.8210865325953067,2.7775120976150243,0.6768339972313996,1.4092054791450046,1.776876150527175,8.718701338224296,1.740791034687708,0,2.3087893048854196,25.34637675006833,iOS
1207,8,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1207,9,2024-06-26,FALSE,FALSE,0,0,7.089007890222181,4.739800819980847,0.7133386663987048,0,2.0381798788794487,0,0,0,2.071409012811344,0,16.651736268292524,iOS
1207,10,2024-07-03,FALSE,FALSE,0,1.3456154679612051,0,1.931348382361389,0,1.9823896640723893,0.5474127807737729,0,3.7873188197525236,4.228110671410575,1.7914708604922804,0,15.613666646824138,iOS
1207,11,2024-07-10,FALSE,FALSE,0.7539117067399266,2.5135328101406578,0,0,1.3795886843392051,9.333785831082807,0,1.5547765405525082,6.2432321447514525,1.3661288541213636,0,0,23.14495657172792,iOS
1207,12,2024-07-17,FALSE,FALSE,0,1.4972940507089554,0,4.491846784457449,1.5379676314216597,0,1.5854144534435053,0.8779551196910732,4.309963037056494,5.995500103022041,0,4.426306898473075,24.722248078274255,iOS
1208,1,2024-05-01,FALSE,FALSE,0,2.680272405115144,1.2687212350540422,3.038836647157069,0,0.703689925211443,2.3549610755270938,3.3626889052682136,2.148436515823672,0,0,0,15.55760670915668,iOS
1208,2,2024-05-08,FALSE,FALSE,2.234903623574282,0,2.0971258093915375,2.8975945817454085,1.1026979694001615,0,1.95471230538893,5.855080973739001,3.8190452790852345,0,2.5929371744845175,2.3670938759001956,24.921191592709267,iOS
1208,3,2024-05-15,FALSE,FALSE,2.665584182277064,0.5753310850206214,1.5119719302521104,3.929005487625362,0,3.2444323968336066,2.690490426812855,8.517603394174317,0,5.739618777678565,3.959062611861302,0,32.8331002925358,iOS
1208,4,2024-05-22,FALSE,FALSE,1.7834070181192243,3.798972072135988,0,1.0844555412414068,2.4058101222303736,0,0,1.9469580702841571,0,4.465745955204238,5.268348180333959,0,20.753696959549345,iOS
1208,5,2024-05-29,FALSE,FALSE,0,2.3283831780533006,3.2917641603269363,6.276496467685888,0,0,0,0,0,1.8416818556651144,0,2.2690573793921796,16.00738304112342,iOS
1208,6,2024-06-05,FALSE,FALSE,0,0,3.1597144907010994,0,1.601143497612331,0,0,2.0153569086255865,0,1.1029151759992655,1.4099289778412356,2.4850599760064465,11.774119026785964,iOS
1208,7,2024-06-12,FALSE,FALSE,3.0211191635630987,1.6725331676289363,2.343957135864209,0,0,1.009262381452277,2.4717905789020347,6.265514511627993,2.432917432131339,4.598514423154782,0,2.4184006567337804,26.23400945105845,iOS
1208,8,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1208,9,2024-06-26,FALSE,FALSE,0,0,0,1.9770899026899533,2.8268636560452323,0.9206884670390116,3.0652605640110138,2.0266070960081652,6.922452637264343,0,2.938019662258353,0,20.676981985316072,iOS
1208,10,2024-07-03,FALSE,FALSE,0,0,4.924978394572117,0,2.7852201866995396,1.118957876343061,2.1338921439690774,5.5323429378763205,0,7.0801334062089385,0,5.18083821177817,28.756363157447222,iOS
1208,11,2024-07-10,FALSE,FALSE,1.4885294566165628,0.5306475096037735,2.792526207989249,1.7684144083501259,0.8756826149619256,0,0,6.96536514344125,0,3.85511781960933,4.287546379556397,1.0283201646303144,23.592149704758928,iOS
1208,12,2024-07-17,FALSE,FALSE,0,4.75708296937156,2.0842443474781325,3.6654937726254064,4.307564236669824,3.774980302160034,4.731064620211284,0,0,0,0,1.9779173266902672,25.29834757520651,iOS
1210,1,2024-05-01,FALSE,FALSE,2.168976465934692,0,1.6301696651040145,0,1.4627597568052129,1.9345590573672267,1.7115952347477028,0,3.5231435594761162,0,1.7775217341542402,0.9707858708168892,15.179511344406095,iOS
1210,2,2024-05-08,FALSE,FALSE,0,8.279314531255315,0,0,5.251421139469291,0,0,0,2.1262021775815114,0.8792113351911931,2.2812800466799783,0,18.81742923017729,iOS
1210,3,2024-05-15,FALSE,FALSE,2.262715067701157,5.320877409320731,2.1380392326801925,1.764298330713035,3.753728141039186,0,4.704247777931886,0,2.389603055785802,0,0.6689810010082359,1.6034225559531559,24.605912572133384,iOS
1210,4,2024-05-22,FALSE,FALSE,0,0.9657080666637347,7.096212809323014,0,2.7078194944398994,0.8543168753463265,0,0,0,0,3.785628370255114,0,15.409685616028089,iOS
1210,5,2024-05-29,FALSE,FALSE,0,1.505154312209256,3.0690402235334115,3.1357791370260353,2.3340733136575054,3.848514898546515,3.2343952053588496,0,0,0.7994666503550482,2.2626360735294644,0.3842776071436641,20.573337421359746,iOS
1210,6,2024-06-05,FALSE,FALSE,1.9596286577823514,0.7434666804220597,2.912359188943273,0,0,0.3521040426991855,0.931036937646352,0,1.3048022024898636,0,3.4744291841929598,5.051326503972891,16.729153398148938,iOS
1210,7,2024-06-12,FALSE,FALSE,0,0,2.234982779623082,0,2.539281415024163,0,0,3.7622348253259177,0,0,3.4623547305883338,6.033447257897801,18.032301008459296,iOS
1210,8,2024-06-19,FALSE,FALSE,0,3.061187082589711,4.119731488189064,0.4435860216123113,0,3.0065915827222844,0.5708451361231628,1.8285880809955335,0,0,3.9801507213923712,2.949386452759954,19.96006656638439,iOS
1210,9,2024-06-26,FALSE,FALSE,6.655878280392952,2.6129916487851186,0,0,1.33045255292983,0,2.7083250067889,4.022693281303017,2.8773179536009668,0,4.362836491670315,2.20260591940658,26.773101134877678,iOS
1210,10,2024-07-03,FALSE,FALSE,0,4.372475647184239,0,5.164571353920402,0,2.290970193796952,0,0,0,1.6253277965823612,3.588568271702175,2.7663610778748096,19.808274341060937,iOS
1210,11,2024-07-10,FALSE,FALSE,2.094715150261463,0,0.9643277371539292,1.4380438644515092,0,6.746347768443902,0,0,0,0,0,6.570769143065293,17.814203663376098,iOS
1210,12,2024-07-17,FALSE,FALSE,4.728225666290163,0,0,0,0,0,0,0,0,0,2.7626930478143326,8.910759935569123,16.40167864967362,iOS
1211,1,2024-05-01,FALSE,FALSE,0,1.903125341375328,3.1020456394746105,3.971788762730717,1.4916895012127556,0,5.767266743993248,0,0.9164707242613566,2.226780069966141,0,0,19.379166783014156,iOS
1211,2,2024-05-08,FALSE,FALSE,0,0,1.4314533780290009,5.688970667446034,0,2.0760914325430906,0,0,6.998870085233761,1.2584385478175393,1.8241742976771362,4.861368495007885,24.139366903754446,iOS
1211,3,2024-05-15,FALSE,FALSE,2.9725897459533726,0,0,2.8548309121138824,0,0,3.606280384322847,2.2469471318205083,0,0,0,6.226191523226326,17.906839697436936,iOS
1211,4,2024-05-22,FALSE,FALSE,1.9896664775961468,0,0,5.776389051745489,4.511635515588882,0,0.6424672085583267,2.1422736652801317,5.196808563293411,0,1.7682458478600618,1.276090438189317,23.303576768111768,iOS
1211,5,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1211,6,2024-06-05,FALSE,FALSE,0,0.9769105379887058,7.584301419508066,2.291566230618075,0,1.987776600579212,3.828240312414807,3.0865429513250064,0,1.3712956446241509,0,3.430868949732894,24.55750264679092,iOS
1211,7,2024-06-12,FALSE,FALSE,0,0,1.3856949368958584,4.175959662462571,0.7176002221101399,3.2196555192123517,3.4629913927049265,1.6279174714556857,2.1789057862328147,5.481598401468757,0.8912640492478321,0,23.14158744179094,iOS
1211,8,2024-06-19,FALSE,FALSE,0,0,0,0,8.859353892647368,9.784831100264743,1.6199474442229607,0,0,0,2.5518277549812804,0,22.81596019211635,iOS
1211,9,2024-06-26,FALSE,FALSE,0,0,0.9204305253999825,0,0.8139687720218691,0.8506745291845034,0,2.100727802218258,3.2137557874775253,1.9784223031418298,3.574523443604382,0,13.452503163048352,iOS
1211,10,2024-07-03,FALSE,FALSE,0,1.1108980077371322,6.353334970482759,2.133691075933741,2.7149837234738854,0,6.1359271638841415,6.158327362711951,0,2.1621598388297234,2.9277910749058202,0.6850170342796003,30.382130252238753,iOS
1211,11,2024-07-10,FALSE,FALSE,5.185427856031462,2.7850922446739124,0,4.119594027564698,2.27627824660428,3.8043084126181896,2.041479459825088,7.911762511596417,0,1.546356313688453,4.093416682616947,4.126970339203857,37.89068609442331,iOS
1211,12,2024-07-17,FALSE,FALSE,0,1.4987135544090664,2.1897573107646657,3.248092381129885,2.444973414976352,4.649428088222856,8.359332474668529,5.9045555565758505,0,3.3533046870492798,2.5575235551413105,0,34.205681022937796,iOS
1212,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1212,2,2024-05-08,FALSE,FALSE,0.6180282940302201,3.052717332383962,0,0,0,0.747826922738375,0,0,3.8442784432728616,2.051800616020116,0,2.0408106544914495,12.355462262936983,iOS
1212,3,2024-05-15,FALSE,FALSE,1.5343763376144293,0,1.6830958107176452,0,1.9562780750951465,0,0,5.979682156738733,0,8.738896258369216,0,3.1639301004745994,23.056258739009767,iOS
1212,4,2024-05-22,FALSE,FALSE,2.0119155893267693,0,2.439348570711231,2.969942702180572,2.4309396705712207,3.628313112871788,2.6665364085315293,1.971187513209503,7.484329779409954,0,0,0,25.602513346812568,iOS
1212,5,2024-05-29,FALSE,FALSE,0,0.8470985281162452,0,2.12367385184905,0.42212132269015323,2.18137248041182,0,0,3.211427664198937,3.5368544307815153,0,0,12.322548278047721,iOS
1212,6,2024-06-05,FALSE,FALSE,7.034364384596016,2.9744431721766786,2.2427293273251587,4.019873786329156,0,2.059233280234403,1.311158145420838,0,0,1.954152089165026,0,5.313815963279843,26.909770148527116,iOS
1212,7,2024-06-12,FALSE,FALSE,2.151362799974543,5.345623917535809,0,3.475002455811488,1.900062082268502,5.397482814645581,3.1264481302499987,2.8542331339653852,0.4877703774178917,0,4.56968099989743,0.7188565261552633,30.02652323792189,iOS
1212,8,2024-06-19,FALSE,FALSE,3.823387913200159,4.184016844890545,0,3.3695057763552363,0,2.4398812241933916,2.2297485202241627,0,5.209690106320668,0,1.7094728841217743,0,22.965703269305937,iOS
1212,9,2024-06-26,FALSE,FALSE,2.3472547816592004,5.401369745568157,0,0,0,3.62330181886211,1.4142126578536407,0,2.6725330508573393,0,0,0,15.458672054800449,iOS
1212,10,2024-07-03,FALSE,FALSE,1.6282549123004735,0,0,0,5.103594108476763,0,1.4692630476839184,3.040417237453243,1.7074712851569807,0.46908944460252744,0,0,13.418090035673906,iOS
1212,11,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1212,12,2024-07-17,FALSE,FALSE,0,0,4.896319236310769,0,1.4323518351735034,4.49867083540855,4.272501806843529,1.5404784343169597,0,0,1.5023655354032557,1.9246996505634806,20.067387334020047,iOS
1214,1,2024-05-01,FALSE,FALSE,3.967636433704826,0,3.202419863890669,5.403110159273023,0,5.233122503890149,1.584898956982864,2.2841415670614627,2.8139947336489635,0,3.144406342826518,0,27.633730561278476,iOS
1214,2,2024-05-08,FALSE,FALSE,1.5804690540354562,3.5041611881504666,1.1802351523557255,3.4042051068272547,2.1220585911097682,0,0,1.9301042089284153,0,2.7313099981353837,1.1347109574472827,5.597956812862715,23.185211069852468,iOS
1214,3,2024-05-15,FALSE,FALSE,0.9401483134413138,4.909674961627566,2.3122566291017237,4.4776992543870175,0,5.855578472807194,5.679039602997007,2.1821640059117713,2.750938973665306,0,0,1.8536083749372538,30.961108588876154,iOS
1214,4,2024-05-22,FALSE,FALSE,1.0730166480458578,1.3735102499600829,0,0,1.611223120933353,0.9577893042338887,0,2.747090616003164,0,2.9855829518250783,2.495655193453516,0,13.24386808445494,iOS
1214,5,2024-05-29,FALSE,FALSE,0,0,0,0,0,4.208491487244992,0,0,0,0,0,5.111627078544075,9.320118565789066,iOS
1214,6,2024-06-05,FALSE,FALSE,2.122843401356991,0,2.3939315721471117,0,2.3986575302467306,2.768318247976482,0,0,0,4.46671365495629,4.021394497331809,2.301916401340888,20.4737753053563,iOS
1214,7,2024-06-12,FALSE,FALSE,0,1.2971093676389354,3.094453487940275,3.239118419908009,3.6744364773843348,4.767263250724515,4.357571945663551,0,2.044652323438201,5.734834040309533,2.988019514661424,2.7234160550285442,33.920874882697326,iOS
1214,8,2024-06-19,FALSE,FALSE,2.0950111848794006,0,1.2637566970069294,0.32251792967847026,4.179064642965628,0,0,0,2.766042790785228,0,0.6499287158102647,4.080222451670727,15.356544412796648,iOS
1214,9,2024-06-26,FALSE,FALSE,2.449790257280201,1.277028478743803,0,2.631168454519645,2.238242762242125,3.252794072457478,2.76201202952765,2.932144981832733,0,0,5.051146318789947,0.6760609463450447,23.270388301738627,iOS
1214,10,2024-07-03,FALSE,FALSE,0,3.0309404460936156,0,2.8239252443251024,3.8432892877898053,4.6926195520229514,1.199931177169807,0,1.4003358240996644,0.8814028316482021,1.2502205567300764,0,19.122664919879227,iOS
1214,11,2024-07-10,FALSE,FALSE,2.189659312547208,0,2.47131001199131,0,0,3.6259010348591802,1.344859138181201,0,1.5622524420496273,0,1.3965223947425607,2.5057538952343905,15.09625822960548,iOS
1214,12,2024-07-17,FALSE,FALSE,4.228689631982548,1.943121361098603,0,2.7368555384011377,0.770179530591947,1.8003511725643906,0,2.593725411043203,0,1.9727526691860726,3.4233550664068284,2.4582644586225277,21.927294839897254,iOS
1217,1,2024-05-01,FALSE,FALSE,3.4262816897700414,2.519170321568691,0,1.7759294266289356,0,0,3.1536693372595312,1.500075016023284,4.436346314699935,1.2321835577419906,5.598206781706825,3.555235395215954,27.197097840615186,iOS
1217,2,2024-05-08,FALSE,FALSE,0.9982562166071132,2.2854682613035635,1.6413244120574424,4.577313644027207,0,3.1828795967575245,0,0,3.5356927951083517,5.4817480230741795,1.8355732185851024,1.2786175233382582,24.816873690858742,iOS
1217,3,2024-05-15,FALSE,FALSE,0.7489693243717831,0,0,2.1427765820710554,2.6265758279398304,0,2.759182266520642,1.26098882997861,1.8755436784173964,2.3486871384599857,1.9817488535955032,0,15.744472501354805,iOS
1217,4,2024-05-22,FALSE,FALSE,1.8116262504363536,0,0,1.3188651268663711,12.845888751653252,5.981772290026477,0,2.138696900591831,0,2.2330584902212856,0,0,26.32990780979557,iOS
1217,5,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1217,6,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
1217,7,2024-06-12,FALSE,FALSE,6.040867746631605,0,0,2.906077091275704,0.12241733003420291,0,0.33451160038731265,1.8912877762467681,0.6334484152515141,0,2.2365929835978573,2.5506784574702563,16.71588140089522,iOS
1217,8,2024-06-19,FALSE,FALSE,0,2.269733764431022,0,1.029355489257054,0.5622867570914681,0,3.5329865161179086,1.8794797415533635,1.262842524539485,0,0,5.813216029990754,16.349900822981056,iOS
1217,9,2024-06-26,FALSE,FALSE,0,3.1086203583749192,6.167008922264638,2.1279394984630167,0,0,2.7797767587186817,2.8217850799349744,0,0,1.815258039711508,0,18.82038865746774,iOS
1217,10,2024-07-03,FALSE,FALSE,0,0,4.155679389041576,2.535928706302272,0,3.636957999118832,0,0,5.227232968314425,0,0,4.4382150742076085,19.994014136984713,iOS
1217,11,2024-07-10,FALSE,FALSE,2.1168910609244773,0,3.470505687102941,10.278422661373641,3.560835548024574,3.1972280516636786,1.2208112856588766,2.22481317379351,1.103084496017967,2.4466160459396593,7.151325455679788,2.2199124083937583,38.99044587457287,iOS
1217,12,2024-07-17,FALSE,FALSE,1.3044397643602408,0,4.187162120217205,2.4839253760700855,1.294272853080285,1.0939077413562615,0,4.552357419864761,1.9701646260122296,3.077845932962682,0,0.5069128792196037,20.470988713143356,iOS
1218,1,2024-05-01,FALSE,FALSE,2.32700961494563,4.866411493386582,0,2.02553540557104,3.334129050342956,0,0,2.265160916439576,1.0073564593742146,1.6442071812838188,3.4971349372218117,0,20.966945058565628,iOS
1218,2,2024-05-08,FALSE,FALSE,0,0,0,0,3.9711691401199127,1.5232111190054134,4.588259008711546,1.953124172570927,3.6925534261505404,1.075511650784697,0,3.7995478580647095,20.603376375407745,iOS
1218,3,2024-05-15,FALSE,FALSE,3.061344172506754,0,0,1.6422775069582642,0,4.421154448619151,3.7953404085826477,0,1.9935743086501434,2.67286831871027,1.997829236188344,0,19.584388400215573,iOS
1218,4,2024-05-22,FALSE,FALSE,1.7701079472106214,4.043902945208263,2.5967791335194046,2.9895375975807355,0,1.5099267296650019,1.8919397096987782,0,3.114001744904687,2.3202417472167354,5.26827275619353,3.6143710735291736,29.11908138472693,iOS
