pid,day,date,session,titleID,sessionStart,duration,sessionEnd,genre,platform
1924,34,2024-06-03,2,Pikmin 3 Deluxe (Demo),2024-06-03T02:06:08Z,4.4,2024-06-03T02:10:08Z,Fighting,Nintendo
1924,36,2024-06-05,1,Splatoon 3,2024-06-05T05:33:21Z,3.3,2024-06-05T05:36:21Z,"Shooter, Strategy",Nintendo
1924,36,2024-06-05,2,The Legend of Zelda Tears of the Kingdom,2024-06-05T00:53:09Z,3.7,2024-06-05T00:56:09Z,"Shooter, Sport",Nintendo
1924,36,2024-06-05,3,Kirby and the Forgotten Land,2024-06-05T21:54:33Z,32.5,2024-06-05T22:26:33Z,Tactical,Nintendo
1924,37,2024-06-06,1,Pokemon Scarlet / Violet,2024-06-06T03:51:48Z,28.9,2024-06-06T04:19:48Z,"Real Time Strategy (RTS), Hack and slash/Beat 'em up",Nintendo
1924,37,2024-06-06,2,Animal Crossing New Horizons,2024-06-06T13:06:53Z,100.8,2024-06-06T14:46:53Z,Arcade,Nintendo
1924,45,2024-06-14,1,Tetris 99,2024-06-14T08:43:41Z,81.6,2024-06-14T10:04:41Z,"Racing, Adventure",Nintendo
1924,65,2024-07-04,1,Splatoon 3,2024-07-04T23:06:40Z,139.2,2024-07-05T01:25:40Z,"Hack and slash/Beat 'em up, Card & Board Game, Puzzle",Nintendo
1924,65,2024-07-04,2,Animal Crossing New Horizons,2024-07-04T06:19:48Z,226.1,2024-07-04T10:05:48Z,Turn-based strategy (TBS),Nintendo
1924,65,2024-07-04,3,Mario Strikers Battle League (Demo 1 | First Kick),2024-07-04T22:28:33Z,178.8,2024-07-05T01:26:33Z,Visual Novel,Nintendo
1924,71,2024-07-10,1,Kirby and the Forgotten Land,2024-07-10T10:05:33Z,63,2024-07-10T11:08:33Z,Strategy,Nintendo
1924,72,2024-07-11,1,Pokemon Cafe ReMix,2024-07-11T16:51:16Z,6.5,2024-07-11T16:57:16Z,"Role-playing (RPG), Sport, Visual Novel",Nintendo
1924,72,2024-07-11,2,The Legend of Zelda Tears of the Kingdom,2024-07-11T22:46:43Z,10,2024-07-11T22:56:43Z,Role-playing (RPG),Nintendo
1924,74,2024-07-13,1,Splatoon 3,2024-07-13T15:12:14Z,37.8,2024-07-13T15:49:14Z,"Sport, Turn-based strategy (TBS), Shooter",Nintendo
1924,80,2024-07-19,1,Mario Kart 8 Deluxe,2024-07-19T18:34:15Z,16,2024-07-19T18:50:15Z,"Strategy, Turn-based strategy (TBS), Fighting",Nintendo
1925,19,2024-05-19,1,Super Mario Maker 2,2024-05-19T05:00:51Z,15.9,2024-05-19T05:15:51Z,"Adventure, Turn-based strategy (TBS)",Nintendo
1925,19,2024-05-19,2,Pokemon Cafe ReMix,2024-05-19T11:42:34Z,50,2024-05-19T12:32:34Z,Platform,Nintendo
1925,35,2024-06-04,1,The Legend of Zelda Breath of the Wild,2024-06-04T08:25:36Z,82.9,2024-06-04T09:47:36Z,Visual Novel,Nintendo
1925,39,2024-06-08,1,Animal Crossing New Horizons,2024-06-08T01:46:10Z,5.4,2024-06-08T01:51:10Z,"Real Time Strategy (RTS), Hack and slash/Beat 'em up, Fighting",Nintendo
1925,54,2024-06-23,1,Pokemon Legends Arceus,2024-06-23T14:19:18Z,35,2024-06-23T14:54:18Z,Hack and slash/Beat 'em up,Nintendo
1925,54,2024-06-23,2,The Legend of Zelda Tears of the Kingdom,2024-06-23T13:34:08Z,34,2024-06-23T14:08:08Z,"Adventure, Music, Strategy",Nintendo
1925,62,2024-07-01,1,Super Mario Odyssey,2024-07-01T07:26:41Z,75,2024-07-01T08:41:41Z,"Simulator, Puzzle",Nintendo
1925,80,2024-07-19,1,Game Boy Nintendo Switch Online,2024-07-19T09:45:04Z,4,2024-07-19T09:49:04Z,"Arcade, MOBA, Strategy",Nintendo
1925,80,2024-07-19,2,Game Boy Nintendo Switch Online,2024-07-19T17:36:32Z,148.3,2024-07-19T20:04:32Z,"Role-playing (RPG), Turn-based strategy (TBS), Simulator",Nintendo
1925,80,2024-07-19,3,The Legend of Zelda Tears of the Kingdom,2024-07-19T17:11:06Z,30.1,2024-07-19T17:41:06Z,Fighting,Nintendo
1925,81,2024-07-20,1,Super Mario 3D All Stars,2024-07-20T07:25:38Z,16.2,2024-07-20T07:41:38Z,"Shooter, Visual Novel, Platform",Nintendo
1927,2,2024-05-02,1,Fire Emblem Warriors Three Hopes (Demo),2024-05-02T02:54:32Z,66,2024-05-02T04:00:32Z,Sport,Nintendo
1927,6,2024-05-06,1,Super Mario 3D All Stars,2024-05-06T15:51:59Z,192.8,2024-05-06T19:03:59Z,Shooter,Nintendo
1927,8,2024-05-08,1,The Legend of Zelda Tears of the Kingdom,2024-05-08T21:40:17Z,17.1,2024-05-08T21:57:17Z,MOBA,Nintendo
1927,16,2024-05-16,1,Pokemon Legends Arceus,2024-05-16T04:43:20Z,73.5,2024-05-16T05:56:20Z,Shooter,Nintendo
1927,16,2024-05-16,2,The Legend of Zelda Tears of the Kingdom,2024-05-16T19:35:54Z,58.7,2024-05-16T20:33:54Z,Card & Board Game,Nintendo
1927,23,2024-05-23,1,Xenoblade Chronicles 3,2024-05-23T08:34:52Z,47.3,2024-05-23T09:21:52Z,Platform,Nintendo
1927,32,2024-06-01,1,The Legend of Zelda Tears of the Kingdom,2024-06-01T20:43:06Z,33.9,2024-06-01T21:16:06Z,Tactical,Nintendo
1927,32,2024-06-01,2,Splatoon 3,2024-06-01T14:48:37Z,28.4,2024-06-01T15:16:37Z,"Role-playing (RPG), Hack and slash/Beat 'em up",Nintendo
1927,33,2024-06-02,1,Animal Crossing New Horizons,2024-06-02T21:44:30Z,85.9,2024-06-02T23:09:30Z,"Real Time Strategy (RTS), Simulator",Nintendo
1927,48,2024-06-17,1,Pokemon Scarlet / Violet,2024-06-17T20:18:10Z,10,2024-06-17T20:28:10Z,"Simulator, Turn-based strategy (TBS)",Nintendo
1927,50,2024-06-19,1,Super Mario Bros Wonder,2024-06-19T15:35:56Z,32.2,2024-06-19T16:07:56Z,Racing,Nintendo
1927,50,2024-06-19,2,Super Smash Bros Ultimate,2024-06-19T08:04:53Z,40.6,2024-06-19T08:44:53Z,Shooter,Nintendo
1927,60,2024-06-29,1,Pokemon Sword / Shield,2024-06-29T17:36:52Z,17.7,2024-06-29T17:53:52Z,Arcade,Nintendo
1927,61,2024-06-30,1,Splatoon 2,2024-06-30T18:22:45Z,10.9,2024-06-30T18:32:45Z,"Hack and slash/Beat 'em up, Role-playing (RPG), Arcade",Nintendo
1927,61,2024-06-30,2,Pokemon Scarlet / Violet,2024-06-30T20:57:27Z,104.4,2024-06-30T22:41:27Z,"Racing, Tactical",Nintendo
1927,62,2024-07-01,1,Super Mario RPG,2024-07-01T06:34:48Z,186.5,2024-07-01T09:40:48Z,Sport,Nintendo
1927,62,2024-07-01,2,Pokemon UNITE,2024-07-01T19:35:29Z,72.8,2024-07-01T20:47:29Z,"Simulator, Puzzle",Nintendo
1927,62,2024-07-01,3,Pokemon Scarlet / Violet,2024-07-01T14:14:27Z,58.1,2024-07-01T15:12:27Z,"Card & Board Game, Tactical, Hack and slash/Beat 'em up",Nintendo
1927,71,2024-07-10,1,Pokemon Scarlet / Violet,2024-07-10T04:50:05Z,141.2,2024-07-10T07:11:05Z,Card & Board Game,Nintendo
1927,71,2024-07-10,2,Splatoon 3,2024-07-10T14:28:38Z,40.9,2024-07-10T15:08:38Z,"Platform, Simulator",Nintendo
1927,71,2024-07-10,3,Pokemon UNITE,2024-07-10T02:53:05Z,21.4,2024-07-10T03:14:05Z,"Hack and slash/Beat 'em up, Strategy",Nintendo
1927,81,2024-07-20,1,Animal Crossing New Horizons,2024-07-20T08:44:56Z,31.3,2024-07-20T09:15:56Z,Hack and slash/Beat 'em up,Nintendo
1927,83,2024-07-22,1,Super Smash Bros Ultimate,2024-07-22T23:37:24Z,8.2,2024-07-22T23:45:24Z,"Platform, Adventure",Nintendo
1930,3,2024-05-03,1,The Legend of Zelda Breath of the Wild,2024-05-03T19:18:36Z,73.4,2024-05-03T20:31:36Z,Sport,Nintendo
1930,8,2024-05-08,1,Animal Crossing New Horizons,2024-05-08T10:12:22Z,30.8,2024-05-08T10:42:22Z,"Sport, MOBA",Nintendo
1930,8,2024-05-08,2,The Legend of Zelda Tears of the Kingdom,2024-05-08T07:36:45Z,7.4,2024-05-08T07:43:45Z,"Shooter, Arcade",Nintendo
1930,15,2024-05-15,1,Mario Kart 8 Deluxe,2024-05-15T17:43:28Z,41.5,2024-05-15T18:24:28Z,Adventure,Nintendo
1930,16,2024-05-16,1,Nintendo 64 Nintendo Switch Online,2024-05-16T17:56:15Z,22.8,2024-05-16T18:18:15Z,"Adventure, Turn-based strategy (TBS)",Nintendo
1930,17,2024-05-17,1,Animal Crossing New Horizons,2024-05-17T01:59:31Z,3.3,2024-05-17T02:02:31Z,"Adventure, Platform",Nintendo
1930,23,2024-05-23,1,Princess Peach Showtime,2024-05-23T10:32:59Z,12.5,2024-05-23T10:44:59Z,"Adventure, Music",Nintendo
1930,23,2024-05-23,2,Pokemon UNITE,2024-05-23T12:51:19Z,96.7,2024-05-23T14:27:19Z,Card & Board Game,Nintendo
1930,23,2024-05-23,3,The Legend of Zelda Breath of the Wild,2024-05-23T04:22:26Z,48.2,2024-05-23T05:10:26Z,Role-playing (RPG),Nintendo
1930,24,2024-05-24,1,Animal Crossing New Horizons,2024-05-24T00:56:49Z,153.2,2024-05-24T03:29:49Z,"Simulator, Real Time Strategy (RTS), Racing",Nintendo
1930,24,2024-05-24,2,Splatoon 3,2024-05-24T07:08:39Z,73.5,2024-05-24T08:21:39Z,Arcade,Nintendo
1930,24,2024-05-24,3,Splatoon 3,2024-05-24T06:01:23Z,150.5,2024-05-24T08:31:23Z,Fighting,Nintendo
1930,26,2024-05-26,1,Pokemon Legends Arceus,2024-05-26T19:25:46Z,26.9,2024-05-26T19:51:46Z,"Racing, Hack and slash/Beat 'em up",Nintendo
1930,26,2024-05-26,2,Animal Crossing New Horizons,2024-05-26T17:07:09Z,107.3,2024-05-26T18:54:09Z,Platform,Nintendo
1930,26,2024-05-26,3,The Legend of Zelda Breath of the Wild,2024-05-26T03:48:18Z,6.5,2024-05-26T03:54:18Z,Strategy,Nintendo
1930,27,2024-05-27,1,Pokemon Scarlet / Violet,2024-05-27T23:07:41Z,64.7,2024-05-28T00:11:41Z,"Turn-based strategy (TBS), Sport, Puzzle",Nintendo
1930,28,2024-05-28,1,Animal Crossing New Horizons,2024-05-28T17:49:33Z,61.2,2024-05-28T18:50:33Z,Arcade,Nintendo
1930,31,2024-05-31,1,Pokemon UNITE,2024-05-31T04:44:44Z,56.2,2024-05-31T05:40:44Z,MOBA,Nintendo
1930,32,2024-06-01,1,Pokemon HOME,2024-06-01T00:45:46Z,128.3,2024-06-01T02:53:46Z,"Fighting, Tactical, Shooter",Nintendo
1930,34,2024-06-03,1,Pokemon Scarlet / Violet,2024-06-03T22:03:45Z,21.5,2024-06-03T22:24:45Z,"Puzzle, Fighting",Nintendo
1930,38,2024-06-07,1,Pokemon Legends Arceus,2024-06-07T12:21:08Z,11.4,2024-06-07T12:32:08Z,"Hack and slash/Beat 'em up, Platform",Nintendo
1930,40,2024-06-09,1,Pokemon Scarlet / Violet,2024-06-09T16:14:49Z,21.4,2024-06-09T16:35:49Z,Real Time Strategy (RTS),Nintendo
1930,42,2024-06-11,1,Clubhouse Games 51 Worldwide Classics,2024-06-11T22:34:59Z,36.9,2024-06-11T23:10:59Z,Visual Novel,Nintendo
1930,43,2024-06-12,1,Splatoon 3,2024-06-12T16:36:16Z,151.3,2024-06-12T19:07:16Z,"Simulator, Racing, Real Time Strategy (RTS)",Nintendo
1930,44,2024-06-13,1,Splatoon 3,2024-06-13T19:04:02Z,76.5,2024-06-13T20:20:02Z,Platform,Nintendo
1930,44,2024-06-13,2,The Legend of Zelda Tears of the Kingdom,2024-06-13T01:00:19Z,58.4,2024-06-13T01:58:19Z,"Racing, Music",Nintendo
1930,45,2024-06-14,1,Pokemon Sword / Shield,2024-06-14T04:17:51Z,101.2,2024-06-14T05:58:51Z,Hack and slash/Beat 'em up,Nintendo
1930,46,2024-06-15,1,The Legend of Zelda Links Awakening,2024-06-15T04:52:50Z,14,2024-06-15T05:06:50Z,"Music, Fighting",Nintendo
1930,47,2024-06-16,1,Super Smash Bros Ultimate,2024-06-16T19:47:45Z,16.2,2024-06-16T20:03:45Z,"Strategy, MOBA, Simulator",Nintendo
1930,47,2024-06-16,2,Animal Crossing New Horizons,2024-06-16T11:48:26Z,25.4,2024-06-16T12:13:26Z,"Racing, Card & Board Game, Fighting",Nintendo
1930,48,2024-06-17,1,Super Mario Bros Wonder,2024-06-17T07:33:32Z,47.1,2024-06-17T08:20:32Z,"Tactical, Racing",Nintendo
1930,50,2024-06-19,1,Pokemon Sword / Shield,2024-06-19T14:18:39Z,24,2024-06-19T14:42:39Z,Platform,Nintendo
1930,56,2024-06-25,1,Splatoon 3,2024-06-25T21:24:06Z,12.3,2024-06-25T21:36:06Z,"Role-playing (RPG), Puzzle, Fighting",Nintendo
1930,63,2024-07-02,1,Nintendo 64 Nintendo Switch Online,2024-07-02T21:11:26Z,118.4,2024-07-02T23:09:26Z,"Arcade, Strategy, Racing",Nintendo
1930,63,2024-07-02,2,The Legend of Zelda Breath of the Wild,2024-07-02T20:59:10Z,64,2024-07-02T22:03:10Z,Music,Nintendo
1930,67,2024-07-06,1,RingFit Adventure,2024-07-06T15:34:46Z,7.8,2024-07-06T15:41:46Z,Turn-based strategy (TBS),Nintendo
1930,69,2024-07-08,1,Game Boy Nintendo Switch Online,2024-07-08T02:53:34Z,60,2024-07-08T03:53:34Z,Puzzle,Nintendo
1930,69,2024-07-08,2,Game Boy Nintendo Switch Online,2024-07-08T14:35:12Z,19.4,2024-07-08T14:54:12Z,Platform,Nintendo
1930,70,2024-07-09,1,Pikmin 4,2024-07-09T10:41:34Z,57,2024-07-09T11:38:34Z,Card & Board Game,Nintendo
1930,78,2024-07-17,1,Pokemon UNITE,2024-07-17T21:26:21Z,91.4,2024-07-17T22:57:21Z,MOBA,Nintendo
1930,82,2024-07-21,1,Animal Crossing New Horizons,2024-07-21T22:18:58Z,78.5,2024-07-21T23:36:58Z,"Visual Novel, Shooter, Real Time Strategy (RTS)",Nintendo
1930,84,2024-07-23,1,Pokemon Sword / Shield,2024-07-23T19:30:50Z,81.6,2024-07-23T20:51:50Z,Strategy,Nintendo
1932,23,2024-05-23,1,Kirbys Return to Dream Land Deluxe,2024-05-23T23:26:04Z,123.3,2024-05-24T01:29:04Z,Card & Board Game,Nintendo
1932,23,2024-05-23,2,Big Brain Academy Brain vs Brain,2024-05-23T21:21:33Z,23,2024-05-23T21:44:33Z,"Music, Simulator, Role-playing (RPG)",Nintendo
1932,32,2024-06-01,1,The Legend of Zelda Breath of the Wild,2024-06-01T08:12:42Z,42.4,2024-06-01T08:54:42Z,Platform,Nintendo
1932,55,2024-06-24,1,Animal Crossing New Horizons,2024-06-24T08:05:46Z,67.1,2024-06-24T09:12:46Z,MOBA,Nintendo
1932,65,2024-07-04,1,Pokemon Brilliant Diamond / Shining Pearl,2024-07-04T18:39:51Z,90.1,2024-07-04T20:09:51Z,"Turn-based strategy (TBS), Sport",Nintendo
1933,6,2024-05-06,1,Pokemon Scarlet / Violet,2024-05-06T05:54:06Z,24.2,2024-05-06T06:18:06Z,"Racing, Visual Novel, Fighting",Nintendo
1933,11,2024-05-11,1,Snipperclips Cut it out together,2024-05-11T06:14:11Z,9.4,2024-05-11T06:23:11Z,"Fighting, Arcade, Puzzle",Nintendo
1933,11,2024-05-11,2,Clubhouse Games 51 Worldwide Classics,2024-05-11T14:23:42Z,121.8,2024-05-11T16:24:42Z,"Shooter, Puzzle",Nintendo
1933,11,2024-05-11,3,Animal Crossing New Horizons,2024-05-11T06:09:33Z,129.4,2024-05-11T08:18:33Z,Arcade,Nintendo
1933,17,2024-05-17,1,Pokemon Scarlet / Violet,2024-05-17T20:06:06Z,5.2,2024-05-17T20:11:06Z,Shooter,Nintendo
1933,18,2024-05-18,1,Animal Crossing New Horizons,2024-05-18T02:13:36Z,10.4,2024-05-18T02:23:36Z,Adventure,Nintendo
1933,18,2024-05-18,2,LIVE A LIVE,2024-05-18T11:57:24Z,20.7,2024-05-18T12:17:24Z,"Sport, Visual Novel",Nintendo
1933,20,2024-05-20,1,Animal Crossing New Horizons,2024-05-20T08:57:11Z,14.1,2024-05-20T09:11:11Z,"Card & Board Game, Racing",Nintendo
1933,20,2024-05-20,2,Pokemon UNITE,2024-05-20T22:21:43Z,8.8,2024-05-20T22:29:43Z,"Strategy, Puzzle",Nintendo
1933,26,2024-05-26,1,Splatoon 3,2024-05-26T16:55:39Z,18.1,2024-05-26T17:13:39Z,"Turn-based strategy (TBS), Sport",Nintendo
1933,28,2024-05-28,1,Pokemon Scarlet / Violet,2024-05-28T20:49:48Z,32.5,2024-05-28T21:21:48Z,Role-playing (RPG),Nintendo
1933,29,2024-05-29,1,Super Smash Bros Ultimate,2024-05-29T10:51:33Z,48.4,2024-05-29T11:39:33Z,"Racing, Tactical",Nintendo
1933,30,2024-05-30,1,Super Mario Bros Wonder,2024-05-30T18:17:33Z,41,2024-05-30T18:58:33Z,"Adventure, Tactical, Strategy",Nintendo
1933,30,2024-05-30,2,Pokemon Scarlet / Violet,2024-05-30T10:11:08Z,24.7,2024-05-30T10:35:08Z,Puzzle,Nintendo
1933,34,2024-06-03,1,Animal Crossing New Horizons,2024-06-03T23:56:59Z,23,2024-06-04T00:19:59Z,Hack and slash/Beat 'em up,Nintendo
1933,38,2024-06-07,1,Splatoon 3,2024-06-07T12:39:23Z,104.2,2024-06-07T14:23:23Z,"Adventure, Tactical",Nintendo
1933,40,2024-06-09,1,The Legend of Zelda Tears of the Kingdom,2024-06-09T13:02:31Z,270.1,2024-06-09T17:32:31Z,Platform,Nintendo
1933,40,2024-06-09,2,Animal Crossing New Horizons,2024-06-09T06:05:56Z,24.7,2024-06-09T06:29:56Z,"MOBA, Visual Novel, Role-playing (RPG)",Nintendo
1933,44,2024-06-13,1,Fire Emblem Warriors Three Hopes (Demo),2024-06-13T18:06:20Z,80.9,2024-06-13T19:26:20Z,"Tactical, Turn-based strategy (TBS)",Nintendo
1933,45,2024-06-14,1,Super Smash Bros Ultimate,2024-06-14T08:35:14Z,18.9,2024-06-14T08:53:14Z,Card & Board Game,Nintendo
1933,46,2024-06-15,1,F ZERO 99,2024-06-15T05:45:54Z,23.5,2024-06-15T06:08:54Z,Shooter,Nintendo
1933,47,2024-06-16,1,Pokemon Sword / Shield,2024-06-16T16:25:20Z,41.7,2024-06-16T17:06:20Z,Arcade,Nintendo
1933,48,2024-06-17,1,Splatoon 2,2024-06-17T10:05:24Z,26.1,2024-06-17T10:31:24Z,"Role-playing (RPG), Strategy",Nintendo
1933,52,2024-06-21,1,Pokemon Sword / Shield,2024-06-21T12:14:04Z,103.8,2024-06-21T13:57:04Z,Card & Board Game,Nintendo
1933,52,2024-06-21,2,Animal Crossing New Horizons,2024-06-21T18:18:41Z,152.4,2024-06-21T20:50:41Z,"Strategy, Music, Shooter",Nintendo
1933,54,2024-06-23,1,The Legend of Zelda Breath of the Wild,2024-06-23T05:13:11Z,41.1,2024-06-23T05:54:11Z,"Simulator, Turn-based strategy (TBS), Fighting",Nintendo
1933,55,2024-06-24,1,The Legend of Zelda Tears of the Kingdom,2024-06-24T16:52:51Z,48.9,2024-06-24T17:40:51Z,"Visual Novel, MOBA, Hack and slash/Beat 'em up",Nintendo
1933,55,2024-06-24,2,Pokemon UNITE,2024-06-24T18:39:08Z,34.2,2024-06-24T19:13:08Z,Visual Novel,Nintendo
1933,56,2024-06-25,1,Nintendo Entertainment System Nintendo Switch Online,2024-06-25T23:54:12Z,16.5,2024-06-26T00:10:12Z,"Shooter, Tactical",Nintendo
1933,57,2024-06-26,1,The Legend of Zelda Tears of the Kingdom,2024-06-26T06:03:11Z,173.6,2024-06-26T08:56:11Z,Turn-based strategy (TBS),Nintendo
1933,58,2024-06-27,1,Kirby and the Forgotten Land,2024-06-27T00:49:48Z,52.4,2024-06-27T01:41:48Z,Strategy,Nintendo
1933,59,2024-06-28,1,Animal Crossing New Horizons,2024-06-28T21:00:12Z,16.6,2024-06-28T21:16:12Z,"Music, Visual Novel, Shooter",Nintendo
1933,59,2024-06-28,2,Pokemon HOME,2024-06-28T11:19:31Z,8.2,2024-06-28T11:27:31Z,Role-playing (RPG),Nintendo
1933,59,2024-06-28,3,Super Mario Maker 2,2024-06-28T00:45:43Z,57.1,2024-06-28T01:42:43Z,Strategy,Nintendo
1933,60,2024-06-29,1,The Legend of Zelda Tears of the Kingdom,2024-06-29T00:07:07Z,18.2,2024-06-29T00:25:07Z,Fighting,Nintendo
1933,61,2024-06-30,1,Pikmin 3 Deluxe,2024-06-30T05:46:39Z,17.6,2024-06-30T06:03:39Z,Arcade,Nintendo
1933,65,2024-07-04,1,Animal Crossing New Horizons,2024-07-04T09:19:52Z,20.4,2024-07-04T09:39:52Z,Shooter,Nintendo
1933,65,2024-07-04,2,Mario Kart 8 Deluxe,2024-07-04T07:51:24Z,10,2024-07-04T08:01:24Z,Adventure,Nintendo
1933,67,2024-07-06,1,Super Mario 3D All Stars,2024-07-06T05:23:07Z,7.4,2024-07-06T05:30:07Z,"Visual Novel, Hack and slash/Beat 'em up",Nintendo
1933,69,2024-07-08,1,Pokemon UNITE,2024-07-08T23:24:26Z,241.3,2024-07-09T03:25:26Z,Role-playing (RPG),Nintendo
1933,69,2024-07-08,2,Pikmin 4,2024-07-08T00:08:50Z,140.4,2024-07-08T02:28:50Z,"Turn-based strategy (TBS), Real Time Strategy (RTS)",Nintendo
1933,69,2024-07-08,3,Mario Party Superstars,2024-07-08T17:40:25Z,285.3,2024-07-08T22:25:25Z,Card & Board Game,Nintendo
1933,70,2024-07-09,1,Super Nintendo Entertainment System Nintendo Switch Online,2024-07-09T04:35:23Z,46.6,2024-07-09T05:21:23Z,"Fighting, Puzzle, Real Time Strategy (RTS)",Nintendo
1933,71,2024-07-10,1,Splatoon 2,2024-07-10T22:27:54Z,84.7,2024-07-10T23:51:54Z,Simulator,Nintendo
1933,73,2024-07-12,1,Pokemon UNITE,2024-07-12T03:56:00Z,21.9,2024-07-12T04:17:00Z,Shooter,Nintendo
1933,74,2024-07-13,1,Animal Crossing New Horizons,2024-07-13T22:08:11Z,81.2,2024-07-13T23:29:11Z,Role-playing (RPG),Nintendo
1933,77,2024-07-16,1,Fire Emblem Engage,2024-07-16T12:11:49Z,45.9,2024-07-16T12:56:49Z,"Adventure, Real Time Strategy (RTS), Role-playing (RPG)",Nintendo
1933,80,2024-07-19,1,Mario Party Superstars,2024-07-19T12:19:44Z,27.7,2024-07-19T12:46:44Z,"Card & Board Game, Fighting",Nintendo
1933,80,2024-07-19,2,Yoshis Crafted World,2024-07-19T00:09:08Z,150.6,2024-07-19T02:39:08Z,"Hack and slash/Beat 'em up, Real Time Strategy (RTS)",Nintendo
1933,83,2024-07-22,1,Super Mario Maker 2,2024-07-22T21:12:37Z,37.8,2024-07-22T21:49:37Z,Hack and slash/Beat 'em up,Nintendo
1933,83,2024-07-22,2,Super Smash Bros Ultimate,2024-07-22T02:17:24Z,25.8,2024-07-22T02:42:24Z,Puzzle,Nintendo
1938,6,2024-05-06,1,Pokemon UNITE,2024-05-06T05:42:31Z,21.4,2024-05-06T06:03:31Z,Tactical,Nintendo
1938,10,2024-05-10,1,The Legend of Zelda Tears of the Kingdom,2024-05-10T20:51:05Z,24.7,2024-05-10T21:15:05Z,"Music, Visual Novel, Racing",Nintendo
1938,13,2024-05-13,1,Super Nintendo Entertainment System Nintendo Switch Online,2024-05-13T14:20:55Z,3.5,2024-05-13T14:23:55Z,Strategy,Nintendo
1938,15,2024-05-15,1,Splatoon 3,2024-05-15T03:37:05Z,183.8,2024-05-15T06:40:05Z,"Visual Novel, Adventure",Nintendo
1938,21,2024-05-21,1,Pokemon Scarlet / Violet,2024-05-21T14:36:56Z,26.9,2024-05-21T15:02:56Z,"Hack and slash/Beat 'em up, Visual Novel, Tactical",Nintendo
1938,22,2024-05-22,1,The Legend of Zelda Tears of the Kingdom,2024-05-22T20:49:44Z,26.6,2024-05-22T21:15:44Z,"Fighting, Tactical, Hack and slash/Beat 'em up",Nintendo
1938,61,2024-06-30,1,Kirbys Return to Dream Land Deluxe,2024-06-30T15:53:11Z,203,2024-06-30T19:16:11Z,MOBA,Nintendo
1938,66,2024-07-05,1,New Super Mario Bros U Deluxe,2024-07-05T17:27:14Z,12.2,2024-07-05T17:39:14Z,"Music, Simulator, Fighting",Nintendo
1938,73,2024-07-12,1,Miitopia,2024-07-12T10:12:24Z,54.7,2024-07-12T11:06:24Z,Puzzle,Nintendo
1938,75,2024-07-14,1,Splatoon 3,2024-07-14T08:50:06Z,58.9,2024-07-14T09:48:06Z,Visual Novel,Nintendo
1938,76,2024-07-15,1,The Legend of Zelda Breath of the Wild,2024-07-15T20:05:29Z,117,2024-07-15T22:02:29Z,"Adventure, Arcade, Card & Board Game",Nintendo
1938,76,2024-07-15,2,The Legend of Zelda Tears of the Kingdom,2024-07-15T15:11:21Z,5.2,2024-07-15T15:16:21Z,Hack and slash/Beat 'em up,Nintendo
1938,77,2024-07-16,1,Fire Emblem Engage,2024-07-16T19:36:16Z,6,2024-07-16T19:42:16Z,"Simulator, Shooter",Nintendo
1938,77,2024-07-16,2,Animal Crossing New Horizons,2024-07-16T06:19:30Z,59.7,2024-07-16T07:18:30Z,Role-playing (RPG),Nintendo
1938,78,2024-07-17,1,Princess Peach Showtime,2024-07-17T11:27:19Z,139.2,2024-07-17T13:46:19Z,Adventure,Nintendo
1938,82,2024-07-21,1,The Legend of Zelda Breath of the Wild,2024-07-21T03:38:46Z,36.3,2024-07-21T04:14:46Z,Platform,Nintendo
1938,82,2024-07-21,2,Animal Crossing New Horizons,2024-07-21T00:14:37Z,85,2024-07-21T01:39:37Z,"Adventure, Strategy",Nintendo
1938,84,2024-07-23,1,Super Mario Maker 2,2024-07-23T12:55:39Z,16.5,2024-07-23T13:11:39Z,"MOBA, Puzzle",Nintendo
1940,1,2024-05-01,1,Splatoon 3,2024-05-01T15:10:21Z,112.9,2024-05-01T17:02:21Z,Turn-based strategy (TBS),Nintendo
1940,13,2024-05-13,1,RingFit Adventure,2024-05-13T21:47:58Z,6.7,2024-05-13T21:53:58Z,"Visual Novel, Music",Nintendo
1940,17,2024-05-17,1,Game Boy Advance Nintendo Switch Online,2024-05-17T02:42:17Z,33.6,2024-05-17T03:15:17Z,"Racing, Visual Novel, Sport",Nintendo
1940,23,2024-05-23,1,Super Smash Bros Ultimate,2024-05-23T23:38:00Z,32.2,2024-05-24T00:10:00Z,Visual Novel,Nintendo
1940,33,2024-06-02,1,Pokemon Scarlet / Violet,2024-06-02T11:04:20Z,8.7,2024-06-02T11:12:20Z,"Shooter, MOBA",Nintendo
1940,33,2024-06-02,2,The Legend of Zelda Tears of the Kingdom,2024-06-02T06:34:02Z,9.4,2024-06-02T06:43:02Z,Card & Board Game,Nintendo
1940,33,2024-06-02,3,Pokemon Sword / Shield,2024-06-02T19:09:06Z,7.1,2024-06-02T19:16:06Z,Platform,Nintendo
1940,53,2024-06-22,1,Kirbys Dream Buffet,2024-06-22T13:34:24Z,243.7,2024-06-22T17:37:24Z,"MOBA, Simulator, Adventure",Nintendo
1940,55,2024-06-24,1,The Legend of Zelda Tears of the Kingdom,2024-06-24T17:52:33Z,204.4,2024-06-24T21:16:33Z,"Adventure, Racing",Nintendo
